Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000260963.jpg, 30, 4, 3, 14.927 s
000000260963.jpg, 30, 5, 0, 1.059 s
000000260963.jpg, 30, 5, 1, 3.671 s
000000260963.jpg, 30, 5, 2, 2.775 s
000000260963.jpg, 30, 5, 3, 7.159 s
000000260963.jpg, 30, 5, 4, 9.671 s
'000000260963.jpg', 115.991
000000266168.jpg, 31, 1, 0, 9.420 s
000000266168.jpg, 31, 2, 0, 24.899 s
000000266168.jpg, 31, 2, 0, 3.697 s
000000266168.jpg, 31, 2, 1, 2.599 s
000000266168.jpg, 31, 2, 1, 4.063 s
000000266168.jpg, 31, 3, 0, 1.252 s
000000266168.jpg, 31, 3, 1, 2.111 s
000000266168.jpg, 31, 3, 2, 8.583 s
000000266168.jpg, 31, 4, 0, 0.755 s
000000266168.jpg, 31, 4, 1, 4.232 s
000000266168.jpg, 31, 4, 2, 5.071 s
000000266168.jpg, 31, 4, 3, 18.959 s
000000266168.jpg, 31, 5, 0, 0.812 s
000000266168.jpg, 31, 5, 1, 5.815 s
000000266168.jpg, 31, 5, 2, 5.759 s
000000266168.jpg, 31, 5, 3, 3.071 s
000000266168.jpg, 31, 5, 4, 21.207 s
'000000266168.jpg', 128.368
000000280854.jpg, 32, 1, 0, 27.348 s
000000280854.jpg, 32, 2, 0, 2.044 s
000000280854.jpg, 32, 2, 1, 5.039 s
000000280854.jpg, 32, 3, 0, 1.075 s
000000280854.jpg, 32, 3, 1, 5.271 s
000000280854.jpg, 32, 3, 2, 5.775 s
000000280854.jpg, 32, 4, 0, 1.428 s
000000280854.jpg, 32, 4, 1, 1.998 s
000000280854.jpg, 32, 4, 2, 3.751 s
000000280854.jpg, 32, 4, 3, 9.487 s
000000280854.jpg, 32, 5, 0, 1.075 s
000000280854.jpg, 32, 5, 1, 3.175 s
000000280854.jpg, 32, 5, 2, 3.159 s
000000280854.jpg, 32, 5, 3, 5.055 s
000000280854.jpg, 32, 5, 4, 18.494 s
'000000280854.jpg', 97.848
000000283403.jpg, 33, 1, 0, 19.165 s
000000283403.jpg, 33, 2, 0, 2.388 s
000000283403.jpg, 33, 2, 1, 3.087 s
000000283403.jpg, 33, 3, 0, 3.588 s
000000283403.jpg, 33, 3, 1, 3.263 s
000000283403.jpg, 33, 3, 2, 11.966 s
000000283403.jpg, 33, 4, 0, 0.979 s
